,token,tot_all,tot_p1,tot_p2,tot_p3
117,adjust,0.21118057138743235,0.11270326839478344,0.11606698723263141,0.21409289770082846
118,admit,0.19198233762493852,0.18515536950571568,0.18239097993699221,0.16755096341803966
119,adopt,1.9678189606556196,2.978586379004991,1.6829713148731555,1.7127431816066276
120,advanc,0.9107162141083021,0.949927547898889,1.1357983750621787,0.9215302987992181
121,advantag,0.45355827263891724,0.5152149412332958,0.497429945282706,0.5119612771106767
122,advertis,0.18478299996400332,0.26565770407341815,0.1243574863206765,0.17685935027459743
123,advic,1.187890714054307,1.3524392207374014,1.492289835848118,1.3404077073443172
124,advis,0.26757538306475803,0.24955723715987763,0.3896534571381197,0.3444103136926371
125,advisor,0.12478851945621004,0.1046530349380132,0.1326479854087216,0.08377548170901983
126,advoc,0.13438763633745696,0.12880373530832395,0.1409384844967667,0.14893418970492414
127,affect,0.536350655739672,0.6279182096280792,0.6134969325153374,0.5491948245369077
128,afford,0.4715566167912552,0.4830140074062148,0.4062344553142099,0.5119612771106767
129,afraid,0.22077968826867927,0.2978586379004991,0.2155529762891726,0.18616773713115517
130,africa,0.14638653243901562,0.2093060698760264,0.1077764881445863,0.13031741599180863
131,age,0.36476644148738313,0.3864112059249718,0.36478195987398443,0.4468025691147724
132,agenc,0.12238874023589831,0.14490420222186443,0.1326479854087216,0.10239225542213536
133,ago,1.8274318762673836,1.8435034616003865,1.973138782954734,2.122312203295169
134,agre,0.4607576102998524,0.523265174690066,0.44768695075443543,0.4095690216885414
135,ahead,0.36476644148738313,0.4347126066655933,0.3896534571381197,0.36302708740575257
136,ai,0.15838542854057427,0.14490420222186443,0.09948598905654121,0.1954761239877129
137,aim,0.27477472072569326,0.3542102720978908,0.2735864699054883,0.2420180582705017
138,air,0.18718277918431506,0.1771051360489454,0.2072624772011275,0.2420180582705017
139,airdrop,0.30477196097958986,0.2415070037031074,0.24042447355330793,0.3351019268360793
140,alert,0.2339784739803938,0.20125583641925618,0.25700547172939814,0.26994321884017497
141,algorithm,0.24117781164132898,0.16905490259217518,0.24042447355330793,0.27925160569673274
142,aliv,0.12238874023589831,0.14490420222186443,0.1077764881445863,0.1117006422786931
143,alloc,0.17638377269291225,0.15295443567863468,0.2818769689935334,0.2420180582705017
144,allow,1.652247993184627,1.803252294316535,1.6249378212568395,1.7685935027459743
145,alltim,0.19198233762493852,0.13685396876509417,0.5720444370751119,0.13031741599180863
146,almost,1.063102194598097,0.9579777813556593,1.1026363787099984,1.1449315833566043
147,alon,0.31317118825068097,0.33810980518435035,0.22384347537721772,0.3816438611188681
148,along,0.47875595445219044,0.523265174690066,0.4393964516663903,0.5585032113934655
149,alot,0.15118609087963905,0.12880373530832395,0.1741004808489471,0.14893418970492414
150,alreadi,1.9270227139103202,2.1413620995008853,2.1223677665395457,2.1409289770082847
151,also,4.257208336833012,4.331025599742393,4.700712982921572,4.616959880852648
152,alt,0.4259608116053323,0.4266623732088231,0.5471729398109766,0.3909522479754258
153,altcoin,0.6203429284505825,0.684269843825471,0.6300779306914276,0.7260541748115051
154,altern,0.47995584406234626,0.5796168088874577,0.47255844801857066,0.4374941822582147
155,although,0.39356379213112397,0.5071647077765256,0.44768695075443543,0.4095690216885414
156,alway,1.7098426944721086,1.7710513604894542,1.7658763057536064,1.7872102764590896
157,amaz,0.48955496094359324,0.39446143938174205,0.5388824407229315,0.577119985106581
158,amazon,0.4139619155037737,0.24955723715987763,0.3564914607859393,0.35371870054919485
159,amend,0.1283881882866776,0.06440186765416198,0.082904990880451,0.05585032113934655
160,america,0.4523583830287613,0.49911447431975525,0.3730724589620295,0.3351019268360793
161,american,0.48115573367250214,0.5313154081468363,0.505720444370751,0.3909522479754258
162,among,0.3095715194202133,0.33810980518435035,0.2818769689935334,0.32579353997952154
163,amount,2.5701635449538642,2.737079375301884,2.9265461780799202,3.0996928232337337
164,analysi,0.7043352011614932,0.7647721783931735,0.497429945282706,0.6795122405287164
165,analyst,0.2819740583866284,0.33810980518435035,0.38136295805007464,0.3816438611188681
166,andor,0.1643848765913536,0.14490420222186443,0.165809981760902,0.17685935027459743
167,android,0.18358311035384745,0.13685396876509417,0.2155529762891726,0.17685935027459743
168,announc,0.8519216232106646,0.716470777652552,0.8041784115403747,0.6981290142418318
169,annual,0.17518388308275637,0.28175817098695866,0.1326479854087216,0.1954761239877129
170,anonym,0.4595577206896966,0.491064240862985,0.3150389653457138,0.35371870054919485
171,anoth,2.200597545025858,2.1494123329576555,2.4125352346211244,2.438797356418133
172,answer,1.0487035192762266,1.0223796490098211,1.1192173768860887,1.4241831890533372
173,anybodi,0.5795466817052831,0.4266623732088231,0.7875974133642846,0.6888206273852742
174,anymor,0.500353967434996,0.491064240862985,0.46426794893052564,0.5305780508237923
175,anyon,4.829555680877359,5.297053614554822,5.082075940971646,5.333705668807596
176,anyth,1.8538294476908124,1.9159555627113185,2.0145912783949593,2.187470911291073
177,anytim,0.1355875259476128,0.16100466913540493,0.18239097993699221,0.13031741599180863
178,anyway,0.6227427076708942,0.6440186765416197,0.6715304261316531,0.7539793353811785
179,anywher,0.3539674349959804,0.40251167283851236,0.3564914607859393,0.32579353997952154
180,apart,0.2375781428108614,0.3300595717275801,0.1741004808489471,0.3444103136926371
181,api,0.26037604540382286,0.2415070037031074,0.3150389653457138,0.3444103136926371
182,apolog,0.13198785711714522,0.16905490259217518,0.1077764881445863,0.16755096341803966
183,app,1.8970254736564236,2.020608597649332,2.089205770187365,2.355021874709113
184,appar,0.27957427916631666,0.3542102720978908,0.2735864699054883,0.31648515312296377
