,token,tot_all,tot_p1,tot_p2,tot_p3
406,expens,0.5891638946834301,0.585525802170349,0.5278785879247773,0.664073617303861
407,experi,1.6039916558606304,1.6316652353813725,1.5671395579016825,1.612750213452234
408,expert,0.48204318655917006,0.4996486845186978,0.5031342791158033,0.4363912342282516
409,explain,1.7082933979816202,1.6082442032945585,1.6826129990102277,1.859406128450811
410,explor,0.3185431583695101,0.32008743851979077,0.31342791158033656,0.32255004269044685
411,extra,0.44257766251339004,0.4528066203450699,0.4289013526888816,0.4458780001897353
412,extrem,0.5356035406213001,0.5386837379967211,0.40415704387990764,0.6830471492268285
413,eye,0.36364661442183005,0.4215785775626512,0.2474430880897394,0.42690446826676787
414,face,0.6032587246997801,0.6323678663439769,0.5856153084790497,0.5881794896119913
415,facebook,0.31572419236624005,0.39815754547583726,0.28043549983503796,0.25614268096006076
416,fact,0.9922760331510402,1.0461394332110237,0.9485318376773343,0.9771368940328241
417,factor,0.34673281840221004,0.3357014599110001,0.3464203233256351,0.36049710653638173
418,fail,0.7301121948469301,0.6870169412132094,0.6928406466512702,0.8253486386490846
419,fair,0.5863449286801601,0.608946834257163,0.5443747937974266,0.6071530215349588
420,fake,0.3129052263629701,0.35912249199781404,0.255691191026064,0.32255004269044685
421,fall,1.0261036251902802,0.8821922086033258,0.9485318376773343,1.2902001707617874
422,famili,0.9640863731183401,0.9134202513857443,0.8825470141867371,1.1194383834550803
423,far,1.3700174775892202,1.3896479038176284,1.3361926756845925,1.3850678303766246
424,fast,0.6709139087782602,0.6011398235615583,0.6268558231606731,0.806375106726117
425,faster,0.3298190223825901,0.32008743851979077,0.29693170570768723,0.3794706384593492
426,fear,0.5722500986638102,0.5777187914747444,0.41240514681623225,0.7494545109572146
427,featur,0.6624570107684502,0.7728940588648606,0.5691191026064005,0.6356133194194099
428,feder,0.33263798838586006,0.36692950269341873,0.37116463213460904,0.246655914998577
429,fee,2.4665952528612505,2.46701537981107,2.4579346750247444,2.4760459159472537
430,feed,0.6427242487455601,0.6011398235615583,0.5608709996700759,0.7874015748031495
